Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:25:36,1,2,TRACE7,512.492,152.263,-22.227,-,16.3905,15.9004,16.3148,16.2572,,62.6411,63.1390,62.2350,63.1009,,64.9854,65.6106,64.5565,65.4550,,67.8393,68.2264,67.1968,68.0609,,,87.6342,87.1794,86.2013,,,85.2098,84.8584,83.8375,,,82.5643,82.2310,81.2557,,0.3994,0.4008,0.4226,0.3949,,0.5011,0.5033,0.5354,0.4967,,3.7098,3.5563,4.2500,3.9472,,1.9073,1.7319,1.9980,1.8504,,1.8025,1.8244,2.2520,2.0968,,3.2999,3.2249,3.7110,3.2410,,0.5573,0.6460,0.5935,0.5765,0.6264,0.7149,0.8070,0.7555,0.7316,0.7996,7.1680,6.7037,8.4952,8.0151,7.5679,4.0557,3.1532,3.9520,4.0528,4.0592,3.1123,3.5505,4.5432,3.9623,3.5087,5.5079,5.4949,7.1335,6.0150,6.0111,65.2402,65.6827,64.7159,65.5809,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:25:57,1,2,TRACE8,516.158,152.481,-22.227,-,16.3478,16.7481,16.6685,16.2457,,63.7219,61.7399,62.8687,61.1328,,66.0075,64.0504,65.2455,63.3784,,68.5614,66.9606,68.0618,65.9367,,,87.2135,88.0562,88.9236,,,84.8786,85.6477,86.7919,,,82.2193,82.6685,84.2277,,0.4999,0.4911,0.4852,0.5079,,0.6167,0.6121,0.5996,0.6270,,4.0777,4.4065,4.7186,5.0988,,2.1992,2.1070,2.3927,2.9263,,1.8784,2.2994,2.3259,2.1725,,3.7264,3.9470,3.9199,3.9075,,0.6959,0.6207,0.5817,0.6306,0.6610,0.8998,0.7889,0.7635,0.7846,0.8452,8.2660,6.8201,8.0911,6.7574,7.6635,4.3498,3.2328,4.4047,3.1615,3.8315,3.9162,3.5874,3.6863,3.5959,3.8320,6.8683,5.9695,7.0347,5.6669,6.3819,66.1417,64.3503,65.4653,63.5348,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:26:19,1,2,TRACE9,449.470,167.728,-22.220,-,16.1930,16.5006,16.5878,16.4332,,33.3782,32.2459,33.0670,33.9539,,36.1851,35.1792,35.7911,36.8294,,38.8396,37.8908,38.9561,39.8699,,,53.8873,53.6356,54.9316,,,51.0542,50.8854,52.1518,32.9497,,48.4642,48.2164,48.7390,30.0702,0.4670,0.3736,0.3934,0.4135,,0.5785,0.4664,0.4848,0.5181,,3.6612,3.5100,3.3312,3.7775,,1.9184,1.7896,1.5775,1.6009,,1.7428,1.7204,1.7537,2.1766,,3.4273,3.0254,2.9782,3.1365,,0.8947,0.7224,0.7105,0.7654,0.9011,1.1563,0.9031,0.8995,0.9804,1.1277,8.3811,5.8887,6.2389,6.5786,8.2191,3.3631,2.6367,2.7527,3.0202,4.1598,5.0180,3.2520,3.4862,3.5583,4.0592,7.1997,5.6256,5.6873,6.0162,6.7550,36.1089,35.0683,36.0116,36.9119,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:26:40,1,2,TRACE10,449.891,164.178,-22.218,-,17.1432,16.7437,16.7330,16.9407,,36.8529,37.0096,36.0277,34.3418,,39.5949,39.3819,38.7875,36.8435,,42.3237,42.2731,41.4398,39.7128,,,62.5013,64.3315,62.9669,,,59.8991,61.7123,60.1715,,,57.2182,59.0305,57.0616,40.4650,0.4019,0.3930,0.3716,0.3905,,0.4992,0.4911,0.4618,0.4861,,3.2125,3.5112,3.6522,2.9798,,1.6007,1.8417,1.4829,1.5384,,1.6119,1.6695,2.1693,1.4414,,2.9899,3.0278,2.8738,2.8994,,0.9495,0.7123,0.7830,0.7300,0.7540,1.2055,0.9025,0.9806,0.9258,0.9522,7.9045,7.1577,6.9295,5.9795,6.1571,3.7793,3.6785,3.4234,2.9822,3.0849,4.1252,3.4792,3.5061,2.9973,3.0722,7.2122,6.0670,6.1571,5.6925,5.8496,39.5883,39.6414,38.7337,37.0273,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:27:01,1,2,TRACE11,443.181,165.362,-22.217,-,16.4581,16.7546,16.6881,16.4211,,36.4548,36.9728,36.4216,36.5979,,38.8049,39.2808,38.9787,39.0633,,41.0187,41.8470,41.3125,41.6294,,,62.3136,62.9095,62.9503,,,59.9588,60.5685,60.4523,,,57.7157,58.0036,58.2249,,0.4030,0.3919,0.3644,0.3964,,0.5142,0.4859,0.4566,0.4989,,4.0704,3.3761,3.7185,4.1706,,1.8280,1.5743,1.8780,1.5977,,2.2423,1.8017,1.8406,2.5730,,3.4270,3.0082,2.9584,3.2274,,0.7794,0.7196,0.7668,0.8231,0.7025,1.0207,0.9183,0.9768,1.0453,0.8923,9.7078,8.5923,7.2751,7.4648,7.6916,4.7799,4.1495,3.2362,3.4007,3.4799,4.9279,4.4428,4.0389,4.0641,4.2117,7.7983,7.4197,6.5992,6.5087,6.3253,38.7368,39.4099,38.8670,39.1137,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:31:31,1,2,TRACE12,443.169,165.322,-22.218,-,16.3922,16.7141,16.6680,16.4485,,36.4573,37.2706,36.6076,36.9856,,38.8111,39.5308,39.1392,39.3587,,41.0445,42.0578,41.3599,41.8613,,,62.0550,62.7043,62.6173,,,59.7403,60.4320,60.1795,,,57.4890,57.9156,57.9716,,0.4226,0.3915,0.3747,0.4115,,0.5376,0.4869,0.4700,0.5164,,3.9346,3.4258,3.7695,4.0710,,1.8026,1.6908,1.6003,1.6889,,2.1320,1.7350,2.1691,2.3821,,3.3601,3.0961,3.1672,3.2731,,0.6376,0.7082,0.7291,0.8003,0.6799,0.8304,0.9017,0.9270,1.0153,0.8654,9.5764,7.5535,6.6221,6.9639,6.8367,4.8407,3.6701,2.9953,3.3173,3.1146,4.7357,3.8834,3.6268,3.6466,3.7221,7.1729,6.8895,6.0701,6.3370,5.7604,38.7509,39.6642,38.9838,39.4234,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:27:44,1,2,TRACE13,448.696,155.013,-22.221,-,15.9330,16.6194,16.7552,16.5795,,43.9039,42.6398,42.3561,43.9783,,46.0583,44.8221,44.4633,46.2510,,48.4286,46.9907,46.5574,48.5706,,,82.0924,83.3586,81.4128,,,79.8979,81.1580,79.2542,,,77.7898,78.9707,77.0487,,0.3821,0.4092,0.3748,0.4073,,0.4719,0.5076,0.4604,0.5088,,3.3156,3.3034,3.0643,3.5982,,1.6056,1.6534,1.6402,1.7577,,1.7100,1.6500,1.4241,1.8405,,3.0243,3.0432,2.8083,3.1768,,1.8178,0.7346,0.7283,0.7849,0.7053,2.3145,0.9070,0.9080,0.9721,0.8801,13.6821,5.7437,5.8887,6.1740,6.0796,6.9107,2.8449,2.8773,2.9860,3.0904,6.7714,2.8988,3.0113,3.1879,2.9892,11.3315,5.5449,5.5790,5.9689,5.5380,46.1662,44.8152,44.4567,46.2744,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:28:05,1,2,TRACE14,450.073,152.204,-22.217,-,16.6270,16.0002,16.5139,16.5713,,54.4591,53.8983,54.7762,55.0239,,56.7425,56.3009,56.8987,57.0575,,59.6111,59.0342,59.9778,60.3916,,,96.3986,95.8793,96.1470,,,94.1922,93.4689,93.9945,,,91.6637,90.4956,90.7890,,0.4591,0.4505,0.4569,0.4205,,0.5638,0.5683,0.5748,0.5208,,3.7869,4.0057,3.7339,3.2659,,1.6742,1.9511,1.7731,1.5224,,2.1127,2.0546,1.9609,1.7435,,3.3718,3.4325,3.4719,3.0627,,1.0352,0.7237,0.9121,1.1298,1.8439,1.3652,0.9256,1.1921,1.5555,2.4432,11.4931,8.5959,11.0134,13.3452,17.9534,6.0590,4.5215,5.7394,7.6486,10.2899,5.4341,4.0743,5.2740,5.6965,7.6635,10.0663,7.2336,8.7775,12.0374,16.4599,57.0351,56.4663,57.3770,57.7078,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:28:27,1,2,TRACE15,446.788,152.512,-22.221,-,16.3420,16.2610,16.5864,16.3790,,56.2938,54.6319,55.1487,54.2529,,58.2625,56.5897,57.1338,56.3260,,60.7357,59.0273,60.1863,59.6067,,,95.0942,95.4905,96.3239,,,93.1248,93.5047,94.3345,,,90.8078,90.5961,91.4546,,0.3893,0.4105,0.4179,0.4002,,0.4895,0.5138,0.5175,0.4938,,3.1747,3.3119,3.4717,3.1578,,1.7137,1.5858,1.5533,1.6358,,1.4611,1.7261,1.9184,1.5219,,2.8690,3.0615,3.0209,2.9028,,0.8821,0.6751,0.8857,1.1390,1.6533,1.1463,0.8747,1.1829,1.5698,2.2114,8.2407,6.1637,9.8388,14.7635,16.5231,4.1710,3.1917,4.8846,7.1112,9.3878,4.0697,2.9720,4.9542,7.6523,7.1353,7.6675,6.0655,9.2269,12.2083,14.5277,58.5148,56.8296,57.6675,56.9298,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:28:48,1,2,TRACE16,443.138,152.000,-22.218,-,16.5993,16.8476,16.2499,16.7024,,56.9414,55.4180,55.5085,54.5593,,58.9996,57.4932,57.7845,56.7372,,61.5518,60.6641,60.7786,59.9930,,,93.8950,94.1755,92.8783,,,91.8474,92.1401,90.4776,,,89.0220,89.2801,87.1725,,0.4222,0.3918,0.4248,0.4496,,0.5302,0.4894,0.5354,0.5567,,3.8568,3.4426,3.9881,3.6477,,1.4997,1.4127,2.0687,1.6500,,2.3571,2.0299,1.9194,1.9978,,3.1969,2.9468,3.2563,3.3084,,0.7478,0.6965,0.7284,1.1345,1.7404,0.9951,0.8959,0.9582,1.5284,2.3369,9.5771,8.9459,9.3279,12.2715,18.9707,5.1331,4.4317,4.9573,7.1163,11.0729,4.4440,4.5142,4.3706,5.1552,7.8978,7.7623,7.4556,8.1807,11.2049,16.7061,59.2466,58.0410,58.1435,57.2762,,
